ChangeType,branch_code,FieldName,OldValue,NewValue
Added,05711,,,"{""name"": ""KAIRANA"", ""branch_code"": ""05711"", ""address"": {""line1"": ""H NO: 330/3, HOUSE OF SOHANVEER MASTER"", ""line2"": ""SHARMA TENT HOUSE ROAD"", ""line3"": ""NEAR TEHSIL OFFICE, TEACHERS COLONY"", ""city"": ""K"
Added,05705,,,"{""name"": ""BHUBANESWAR BARIMUND"", ""branch_code"": ""05705"", ""address"": {""line1"": ""RAMAGADA SAHI"", ""line2"": ""NEAR LAKHESWAR TEMPLE "", ""line3"": ""BARIMUND"", ""city"": ""BHUBANESWAR"", ""pincode"": ""751031""}, ""ema"
Added,05693,,,"{""name"": ""KOLKATA LORDS MORE"", ""branch_code"": ""05693"", ""address"": {""line1"": ""PREMISES NO: 337"", ""line2"": ""PRINCE ANWAR SHAH ROAD CROSS"", ""line3"": ""BEHIND PRIYO JEWELERY PALACE, LORDS MORE"", ""city"": ""K"
Added,05696,,,"{""name"": ""KANCHURU"", ""branch_code"": ""05696"", ""address"": {""line1"": ""H.NO.-860, SAMARAJHOLA SQUARE"", ""line2"": ""KANCHURU ROAD"", ""line3"": ""TAL: HINJILICUT"", ""city"": ""KANCHURU"", ""pincode"": ""761101""}, ""emai"
Added,05700,,,"{""name"": ""KAMSHET"", ""branch_code"": ""05700"", ""address"": {""line1"": ""FLAT NO: 104, ARIHANT APARTMENT, 1ST FLOOR"", ""line2"": ""OPP: JAIN MANDIR"", ""line3"": ""TAL: MAVAL"", ""city"": ""KAMSHET"", ""pincode"": ""410405"
Added,05699,,,"{""name"": ""SIKAR RADHAKISHANPURA"", ""branch_code"": ""05699"", ""address"": {""line1"": ""H NO: 131/8 SHIV PUSHP"", ""line2"": ""NEAR GHAR SANSAR APARTMENT"", ""line3"": ""RADHAKISHANPURA"", ""city"": ""SIKAR"", ""pincode"": "
Added,05692,,,"{""name"": ""MADHURE"", ""branch_code"": ""05692"", ""address"": {""line1"": ""NANJUDESHWARA NILAYA"", ""line2"": ""OPP: GOVERNMENT HOSPITAL"", ""line3"": ""KANASAVADI MADHURE"", ""city"": ""MADHURE"", ""pincode"": ""561203""}, ""e"
Added,05710,,,"{""name"": ""PANIPAT VIKAS NAGAR"", ""branch_code"": ""05710"", ""address"": {""line1"": ""KHEWAT NO.-491, MAHADANI BHAWAN"", ""line2"": ""STREET NO: 6, CISF ROAD"", ""line3"": ""VIKAS NAGAR. NFL "", ""city"": ""PANIPAT"", ""pi"
Added,05709,,,"{""name"": ""BIJNOR NAI BASTI"", ""branch_code"": ""05709"", ""address"": {""line1"": ""H NO: 1172, B-14, 1ST FLOOR"", ""line2"": ""OPP: SHRI RAM HOSPITAL GALLI"", ""line3"": ""CIVIL LINES, NAIBASTI"", ""city"": ""BIJNOR"", ""p"
Added,05703,,,"{""name"": ""PODAGADA"", ""branch_code"": ""05703"", ""address"": {""line1"": ""H NO: 274/1494"", ""line2"": ""NEAR JAGANNATHA RICE MILL, GP: MACHHIPADA"", ""line3"": ""VIA: GHUNATHPUR, TAL: ODAGAON"", ""city"": ""PODAGADA"", "
Added,05707,,,"{""name"": ""JHINTI SASAN"", ""branch_code"": ""05707"", ""address"": {""line1"": ""PLOT NO: 3604, 3605, 3494 TO 3496 & 3511"", ""line2"": ""NEAR JHINT SASAN PANCHAYAT OFFICE"", ""line3"": ""MELAKA, TAL: BALIANTA"", ""city"""
Added,05698,,,"{""name"": ""SURANGI"", ""branch_code"": ""05698"", ""address"": {""line1"": ""DOOR NO: 333/047"", ""line2"": ""CHITRAKARA STREET"", ""line3"": ""TAL: PATRAPUR"", ""city"": ""SURANGI"", ""pincode"": ""761037""}, ""email"": """", ""cont"
Added,05701,,,"{""name"": ""BHUBANESWAR GOTHAPATANA"", ""branch_code"": ""05701"", ""address"": {""line1"": ""PLOT NO.-9, ANAND NAGAR DUPLEX"", ""line2"": ""NEAR AKSHRA KIDS SCHOOL"", ""line3"": ""GOTHAPATANA"", ""city"": ""BHUBANESWAR"", ""p"
Added,05706,,,"{""name"": ""JATAMUNDIA"", ""branch_code"": ""05706"", ""address"": {""line1"": ""H.NO.-88"", ""line2"": ""NEAR POROSOTAM TEMPLE"", ""line3"": ""P.S: BANKI"", ""city"": ""JATAMUNDIA"", ""pincode"": ""754008""}, ""email"": """", ""conta"
Added,05695,,,"{""name"": ""KUKUDAKHANDI"", ""branch_code"": ""05695"", ""address"": {""line1"": ""DOOR NO: 323/918, SHIVA SADGYAN BHAWAN"", ""line2"": ""KALUA STREET"", ""line3"": ""MADHU NAGAR"", ""city"": ""KUKUDAKHANDI"", ""pincode"": ""761"
Added,05694,,,"{""name"": ""BRAHMAPUR ANANDA NAGAR"", ""branch_code"": ""05694"", ""address"": {""line1"": ""H NO: L/34, WARD NO-2"", ""line2"": ""HARIDAKHANDI ROAD"", ""line3"": ""NEAR RADHAKRISHNA TEMPLE"", ""city"": ""BRAHMAPUR"", ""pincod"
Added,05702,,,"{""name"": ""BAREILLY KARELI"", ""branch_code"": ""05702"", ""address"": {""line1"": ""H NO: 118, GALI NO-2"", ""line2"": ""SUBHASH NAGAR ROAD"", ""line3"": ""POST: KARELI"", ""city"": ""BAREILLY"", ""pincode"": ""243004""}, ""emai"
Added,05704,,,"{""name"": ""HARIPUR (BHUSANDAPUR )"", ""branch_code"": ""05704"", ""address"": {""line1"": ""PLOT NO: 942/1959, SHIV SANDESH BHAWAN"", ""line2"": ""NEAR KHILAMUNDA TEMPLE"", ""line3"": ""BHUSANDAPUR, TAL: TANGI"", ""city"":"
Added,05708,,,"{""name"": ""MALABIHARPUR"", ""branch_code"": ""05708"", ""address"": {""line1"": ""PLOT NO: 1343"", ""line2"": ""NEAR UG HINGH SCHOOL"", ""line3"": ""POST: KADALIBADI, TAL: BANKI"", ""city"": ""MALABIHARPUR"", ""pincode"": ""754"
Added,05697,,,"{""name"": ""NIMAKHANDI"", ""branch_code"": ""05697"", ""address"": {""line1"": ""H.NO.-2394"", ""line2"": ""MOHANTY STREET"", ""line3"": ""TAL: KUKUDAKHANDI"", ""city"": ""NIMAKHANDI"", ""pincode"": ""761001""}, ""email"": """", ""con"
Added,05691,,,"{""name"": ""BENGALURU BALAJI NAGAR"", ""branch_code"": ""05691"", ""address"": {""line1"": ""H HO: 04, SHIVA DARSHAN BHAWAN"", ""line2"": ""12TH CROSS, THIGALARAPALYA, PEENYA 2ND STAGE"", ""line3"": ""NEAR EXAM CENTRE, B"
Modified,01017,address.line1,"H NO: 77, FATASIL",FATASIL AMBARI
Modified,01017,address.line2,AMBARI TINALI,CYCLE FACTORY ROAD
Modified,01017,address.line3,CYCLE FACTORY ROAD,
Modified,01017,coords,"['26.1584145000', '91.7339717000']","['26.1583690000', '91.7340980000']"
Modified,02977,mobile,9404189943,9284201947
Modified,01447,contact,02568- 242565,
Modified,01447,mobile,9423217926,"9423217926, 9079298181"
Modified,03034,contact,06818- 250635,
Modified,90006,region,INDIA,MADHUBAN SISTER CONCERNS
Modified,03368,address.line1,OM SHANTI BHAWAN,"OM SHANTI BHAWAN, H NO: 110"
Modified,03368,mobile,"8271253621, 8987191688, 9006525661",8809619168
Modified,04712,mobile,9717274135,"9717274135, 8824729949"
Modified,01688,mobile,8247510386,"8247510386, 8763886763"
Modified,00613,mobile,"9396883862, 9100933022, 8978333188","8978333188, 8978333088"
Modified,03513,address.line1,PRABHU PRIYA DHAM,"PRABHU PRIYA DHAM, KHASRA NO: 636"
Modified,03197,mobile,"7045399741, 9960505578",9619252963
Modified,01028,email,,barbheta.jht@bkivv.org
